Job Number,Filepath,Planning Enforcement Reference Number,Address,Date,Document Type,BS7666UPRN,Easting,Northing
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Hilland Wood, Fullers Vale, Headley, Bordon, GU35 8LY_24927-030-EO.pdf",24927/030/EO,"Hilland Wood, Fullers Vale, Headley, Bordon, GU35 8LY",02/06/2011,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\2 The Green, East Meon, Petersfield, GU32 1QT_SDNP-52994-001-EBOC.pdf",SDNP/52994/001/EBOC,"2 The Green, East Meon, Petersfield, GU32 1QT",05/07/2011,Planning Enforcement Notice,10009818800,467710.635,122021.7
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\2 THE GREEN, EAST MEON, PETERSFIELD, GU32 1QT_SDNP-52994-001-EBOC_00001.pdf",SDNP/52994/001/EBOC,"2 THE GREEN, EAST MEON, PETERSFIELD, GU32 1QT",05/05/2011,Planning Enforcement Notice,10009818800,467710.635,122021.7
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\SIXBELLS FARM, BLENDWORTH LANE, HORNDEAN, VVATERLOOVILLE, P08 OAR_SDNP-25798-022-VBPC.pdf",SDNP/25798/022/VBPC,"SIXBELLS FARM, BLENDWORTH LANE, HORNDEAN, VVATERLOOVILLE, P08 OAR",24/03/2011,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Frensham Lane, Churt, Farnham, Bordon, GU10 2QJ_36766-010-ECOU.pdf",36766/010/ECOU,"Frensham Lane, Churt, Farnham, Bordon, GU10 2QJ",05/07/2011,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Wick Hill Farm, Hartley Mauditt, Alton, GU34 3FB_SE-11-08-1.pdf",SE-11-08/1,"Wick Hill Farm, Hartley Mauditt, Alton, GU34 3FB",11/02/2011,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Wick Hill Farm, Wick Hill Farm Lane, Hartley Mauditt, Alton, GU34 3BP_SDNP-20989-028.pdf",SDNP/20989/028,"Wick Hill Farm, Wick Hill Farm Lane, Hartley Mauditt, Alton, GU34 3BP",28/09/2011,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Markham Oak, Dockenfield Road, Dockenfield, Farnham, GU10 4LP_NL-Plan-Enf.pdf",NL/Plan-Enf,"Markham Oak, Dockenfield Road, Dockenfield, Farnham, GU10 4LP",13/01/2011,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\LAND WEST OF, WHEATLEY LANE, KINGSLEY, BORDON_SDNP-21964-013-ECOU.pdf",SDNP/21964/013/ECOU,"LAND WEST OF, WHEATLEY LANE, KINGSLEY, BORDON",07/01/2011,Planning Enforcement Notice,10032899941,478402.96,139321.091401
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Sidewater Stables, Gibbs Lane, Oakhanger, Bordon, Hampshire, GU35 9JS_F.35573-008.pdf",F.35573/008,"Sidewater Stables, Gibbs Lane, Oakhanger, Bordon, Hampshire, GU35 9JS",24/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\AT, ALEXANDERS LANE, PRIVETT ALTON_APP-M1710-A-10-2142983.pdf",APP/M1710/A/10/2142983,"AT, ALEXANDERS LANE, PRIVETT ALTON",05/07/2011,Planning Enforcement Appeal Decision,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Woodland, Alexanders Lane, Privett, Alton, GU34 3PW_NL-Plan-Enf.pdf",NL/Plan-Enf,"Woodland, Alexanders Lane, Privett, Alton, GU34 3PW",22/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\WOODBERRY LANE, ROWLANDS CASTLE, HANTS_NL-Plan-Enf-4812.pdf",NL/Plan-Enf/4812,"WOODBERRY LANE, ROWLANDS CASTLE, HANTS",16/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\MARKHAM OAK, DOCKENFIELD ROAD, DOCKENFIELD, FARNHAM, GU10 4LP_SDNP-33951-002-E215.pdf",SDNP/33951/002/E215,"MARKHAM OAK, DOCKENFIELD ROAD, DOCKENFIELD, FARNHAM, GU10 4LP",22/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Mays Coppice Farm, Woodberry Lane, Rowlands Castle, Hants, PO9 6DP_NL-Plan-Enf-4812.pdf",NL/Plan-Enf/4812,"Mays Coppice Farm, Woodberry Lane, Rowlands Castle, Hants, PO9 6DP",15/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\8 WOOLMER COTTAGES, PETERSFIELD ROAD, GREATHAM, LISS, GU33 6BH_26920-012 & 13.pdf",26920/012 & 13,"8 WOOLMER COTTAGES, PETERSFIELD ROAD, GREATHAM, LISS, GU33 6BH",17/12/2010,Planning Enforcement Notice,100062344031,478605,132299.4
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Mays Coppice Farm, Woodberry Lane, Rowlands Castle, PO9 6DP_28525-016-ECOU.pdf",28525/016/ECOU,"Mays Coppice Farm, Woodberry Lane, Rowlands Castle, PO9 6DP",16/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Woodland at Alexanders Lane, Privett, Alton, GU34 3PW_51756 & 004.pdf",51756 & 004,"Woodland at Alexanders Lane, Privett, Alton, GU34 3PW",13/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\FRENSHAM LANE, CHURT, FARNHAM, BORDON, GU10 2QJ_RA-LI-7.pdf",RA/LI-7,"FRENSHAM LANE, CHURT, FARNHAM, BORDON, GU10 2QJ",10/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\BORDEAN NURSERY, WINCHESTER ROAD, BORDEAN, PETERSFIELD, GU32 1EP_BENEFIT-ANALYSIS.pdf",BENEFIT/ANALYSIS,"BORDEAN NURSERY, WINCHESTER ROAD, BORDEAN, PETERSFIELD, GU32 1EP",30/11/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Sidewater Stables, Gibbs Lane, Oakhanger, Bordon, GU35 9JS_F.35573-008.pdf",F.35573/008,"Sidewater Stables, Gibbs Lane, Oakhanger, Bordon, GU35 9JS",29/11/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Wick Hill Farm, Wick Hill Farm Lane, Hartley Mauditt, Alton, GU34 3BP_NL-Plan-Enf.pdf",NL/Plan-Enf,"Wick Hill Farm, Wick Hill Farm Lane, Hartley Mauditt, Alton, GU34 3BP",08/12/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\WICK HILL FARM, WICK HILL FARM LANE, HARTLEY MAUDITT, ALTON, GU34 3BP_20989-023-DNAP.pdf",20989/023/DNAP,"WICK HILL FARM, WICK HILL FARM LANE, HARTLEY MAUDITT, ALTON, GU34 3BP",22/11/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\WICK HILL FARMHOUSE, WICK HILL FARM LANE, HARTLEY MAUDITT, ALTON, GU34 3BP_20989-030-EWLB.pdf",20989/030/EWLB,"WICK HILL FARMHOUSE, WICK HILL FARM LANE, HARTLEY MAUDITT, ALTON, GU34 3BP",22/11/2010,Planning Enforcement Notice,10009815083,475165.7,135197.075
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\New Barn Cottages, New Barn Lane, Buriton, GU31 5SL_NL-Plan-Enf.pdf",NL/Plan-Enf,"New Barn Cottages, New Barn Lane, Buriton, GU31 5SL",18/11/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Mays Coppice Farm, Woodberry Lane, Rowlands Castle, PO9 6DP_IL-GI.pdf",IL/GI,"Mays Coppice Farm, Woodberry Lane, Rowlands Castle, PO9 6DP",16/11/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\WEST OF CHURCH ROAD, BRAMSHOTT, LIPHOOK_NL-Plan-Enf.pdf",NL/Plan-Enf,"WEST OF CHURCH ROAD, BRAMSHOTT, LIPHOOK",09/11/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Oak Tree Farm, Gibbs Lane, Oakhanger, Bordon, GU35 9JS_NL-Plan-Enf.pdf",NL/Plan-Enf,"Oak Tree Farm, Gibbs Lane, Oakhanger, Bordon, GU35 9JS",09/11/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Church Road, Bramshott, Liphook, GU30 7SH_26854-007-ENON.pdf",26854/007/ENON,"Church Road, Bramshott, Liphook, GU30 7SH",28/10/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\New Barn Cottages, New Barn Lane, Buriton, Petersfield, GU31 5SN_33243-013-ECOU.pdf",33243/013/ECOU,"New Barn Cottages, New Barn Lane, Buriton, Petersfield, GU31 5SN",22/10/2010,Planning Enforcement Notice,10009813948,473226.4,118109.7
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\West Fork, Farnham Road, Liss, Hants, GU33 6LE_SALES-STORAGE.pdf",SALES/STORAGE,"West Fork, Farnham Road, Liss, Hants, GU33 6LE",15/07/2011,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Rowlands Castle Road, Horndean, Waterlooville, PO8 0DG_NL-Plan-Enf.pdf",NL/Plan-Enf,"Rowlands Castle Road, Horndean, Waterlooville, PO8 0DG",25/07/2011,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\5 Gloucester Close, Four Marks, Alton, GU34 5HX_NL-Plan-Enf.pdf",NL/Plan-Enf,"5 Gloucester Close, Four Marks, Alton, GU34 5HX",10/09/2010,Planning Enforcement Notice,1710003902,466424,134663
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\OF ROWLANDS CASTLE ROAD, HORNDEAN, WATERLOOVILLE, P08 ODG_39427-004-ECOU.pdf",39427/004/ECOU,"OF ROWLANDS CASTLE ROAD, HORNDEAN, WATERLOOVILLE, P08 ODG",01/09/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Rowlands Castle Road, Horndean, Waterlooville, PO8 0DG_39427-005-ECOU.pdf",39427/005/ECOU,"Rowlands Castle Road, Horndean, Waterlooville, PO8 0DG",02/09/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\WEST FORK, FARNHAM ROAD, LISS, GU33 6LE_F.27086-001.pdf",F.27086/001,"WEST FORK, FARNHAM ROAD, LISS, GU33 6LE",31/08/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\22 High Street, Petersfield, GU32 3JL_NL-Plan-Enf.pdf",NL/Plan-Enf,"22 High Street, Petersfield, GU32 3JL",25/08/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\LAND AT DEANS FARM, WIDOW KNIGHTS COPSE LANE, BURITON, PETERSFIELD_NL-Plan-Enf.pdf",NL/Plan-Enf,"LAND AT DEANS FARM, WIDOW KNIGHTS COPSE LANE, BURITON, PETERSFIELD",25/08/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\The Potato Yard, South Holt Farm, Finchdean, PO9 6EL_AI-CG.pdf",AI/CG,"The Potato Yard, South Holt Farm, Finchdean, PO9 6EL",25/08/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\5 GLOUCESTER CLOSE, FOUR MARKS, ALTON, GU34 5HX_33069-002-ECOU.pdf",33069/002/ECOU,"5 GLOUCESTER CLOSE, FOUR MARKS, ALTON, GU34 5HX",16/08/2010,Planning Enforcement Notice,1710003902,466424,134663
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\23 PULENS LANE, PETERSFIELD_NL-Plan-Enf.pdf",NL/Plan-Enf,"23 PULENS LANE, PETERSFIELD",30/07/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\WEST OF DEANS FARM, WIDOW KNIGHTS COPSE LANE, BURITON, PETERSFIELD, GU32 3NP_ILA-413EL.pdf",ILA/413EL,"WEST OF DEANS FARM, WIDOW KNIGHTS COPSE LANE, BURITON, PETERSFIELD, GU32 3NP",22/07/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Stable Cottage, 23 Pulens Lane, Petersfield, GU31 4BZ_29159-002-ECOU.pdf",29159/002/ECOU,"Stable Cottage, 23 Pulens Lane, Petersfield, GU31 4BZ",22/07/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\22 HIGH STREET, PETERSFIELD, GU32 3JL_LP--.pdf",LP/-,"22 HIGH STREET, PETERSFIELD, GU32 3JL",12/07/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Woodland at Alexanders Lane, Privett, Alton, GU34 3PW_51756-ECOU.pdf",51756/ECOU,"Woodland at Alexanders Lane, Privett, Alton, GU34 3PW",09/07/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\SIXBELLS FARM, BLENDWORTH LANE, HORNDEAN, WATERLOOVILLE, P08 OAR_NL-Plan-Enf.pdf",NL/Plan-Enf,"SIXBELLS FARM, BLENDWORTH LANE, HORNDEAN, WATERLOOVILLE, P08 OAR",23/06/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Sixbells Farm, Blendworth Lane, Horndean, Waterlooville, PO8 0AR_25798-022NBPC.pdf",25798/022NBPC,"Sixbells Farm, Blendworth Lane, Horndean, Waterlooville, PO8 0AR",11/06/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\8 Woolmer Cottages, Petersfield Road, Blackmoor, Hampshire, SO23 0JD_PT31N33-AI-CG.pdf",PT31N33/AI/CG,"8 Woolmer Cottages, Petersfield Road, Blackmoor, Hampshire, SO23 0JD",24/06/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Church Lane, Priors Dean, Petersfield, Hampshire, GU32 1BW_51451-001-ECOU.pdf",51451/001/ECOU,"Church Lane, Priors Dean, Petersfield, Hampshire, GU32 1BW",23/06/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\1 WESTBURN FIELDS, FROYLE, ALTON, HAMPSHIRE, GU34 4LF_E13-1.pdf",E13/1,"1 WESTBURN FIELDS, FROYLE, ALTON, HAMPSHIRE, GU34 4LF",15/06/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Hilland Wood, Fullers Vale, Headley, Bordon, GU35 8LY_24927-024-ECOU.pdf",24927/024/ECOU,"Hilland Wood, Fullers Vale, Headley, Bordon, GU35 8LY",02/06/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\1 WESTBURN FIELDS, FROYLE, ALTON, HAMPSHIRE, GU34 4LF_51741-ECOU.pdf",51741/ECOU,"1 WESTBURN FIELDS, FROYLE, ALTON, HAMPSHIRE, GU34 4LF",20/05/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Manor Farm, Winchester Road, Langrish, Petersfield, GU32 1RG_NL-Plan-Enf.pdf",NL/Plan-Enf,"Manor Farm, Winchester Road, Langrish, Petersfield, GU32 1RG",12/05/2010,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\40 Greenfields Avenue, Alton, GU34 2EE_51760.pdf",51760,"40 Greenfields Avenue, Alton, GU34 2EE",19/11/2010,Planning Enforcement Notice,1710021397,471357,139845
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\P G Lambert & Son Manor Farm, Winchester Road, Langrish, Petersfield, GU32 1RG_30013-012-ECOU.pdf",30013/012/ECOU,"P G Lambert & Son Manor Farm, Winchester Road, Langrish, Petersfield, GU32 1RG",29/04/2010,Planning Enforcement Notice,10009813888,471164.1,123970.9
JN24960,"Box 28_Client Box 28\ENF Notices Feb 10 - May 12\Six Bells Farm, Blendworth Lane, Horndean, Waterlooville, PO8 0AR_25798-024-ECOU.pdf",25798/024/ECOU,"Six Bells Farm, Blendworth Lane, Horndean, Waterlooville, PO8 0AR",02/02/2010,Planning Enforcement Notice,100062455743,471251.2,113593.5
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Drury Farm, Drury Lane, Bentworth, Alton, GU34 5RL_AK - 012039.pdf",AK / 012039,"Drury Farm, Drury Lane, Bentworth, Alton, GU34 5RL",16/01/2019,Planning Enforcement Notice,1710000230,466463.915,140513.565
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Woolmer Farm, Woolmer Lane, Bramshott, Liphook, GU30 7RD_RB - 012385.pdf",RB / 012385,"Woolmer Farm, Woolmer Lane, Bramshott, Liphook, GU30 7RD",07/12/2018,Planning Enforcement Notice,10009819624,484295,134195
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Kingswood Farm, Lovedean Lane, Lovedean, PO8 0UA_SDNP-17-00609-0PDEV.pdf",SDNP/17/00609/0PDEV,"Kingswood Farm, Lovedean Lane, Lovedean, PO8 0UA",25/10/2018,Planning Enforcement Notice,,,
JN24960,Box 28_Client Box 28\ENF Notices May 15\N-A_N-A.pdf,N/A,N/A,18/10/2018,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Hill House Hill, Liphook, Hampshire, GU30 7QB_AF-012231.pdf",AF/012231,"Hill House Hill, Liphook, Hampshire, GU30 7QB",14/08/2018,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Keepers Lodge, Basingstoke Road, Alton, GU34 4AB_N-A.pdf",N/A,"Keepers Lodge, Basingstoke Road, Alton, GU34 4AB",23/08/2018,Planning Enforcement Notice,1710012861,469817.1,139142.6
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Keepers Lodge, Basingstoke Road, Beech, Alton, GU34 4AB_N-A.pdf",N/A,"Keepers Lodge, Basingstoke Road, Beech, Alton, GU34 4AB",28/06/2018,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Keepers Lodge, Basingstoke Road, Alton, GU34 4AB_N-A_00001.pdf",N/A,"Keepers Lodge, Basingstoke Road, Alton, GU34 4AB",28/06/2018,Planning Enforcement Notice,1710012861,469817.1,139142.6
JN24960,"Box 28_Client Box 28\ENF Notices May 15\LAND AT DRURY FARM, DRURY LANE, BENTWORTH, ALTON, GU34 5RL_AF-012039.pdf",AF/012039,"LAND AT DRURY FARM, DRURY LANE, BENTWORTH, ALTON, GU34 5RL",14/05/2018,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Thornton House, Crossways Road, Grayshott, Hind Head, GU26 6HJ_AK - 011987.pdf",AK / 011987,"Thornton House, Crossways Road, Grayshott, Hind Head, GU26 6HJ",14/02/2018,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Unit 18 Hazel Road, Four Marks, Alton, GU34 5EY_F.23841-8.pdf",F.23841/8,"Unit 18 Hazel Road, Four Marks, Alton, GU34 5EY",13/11/2017,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Downlands Farm, Ovenhay Copse Lane, Priors Dean, Petersfield, GU32 1BP_SDNP-17-00391-BRECON.pdf",SDNP/17/00391/BRECON,"Downlands Farm, Ovenhay Copse Lane, Priors Dean, Petersfield, GU32 1BP",21/08/2017,Planning Enforcement Notice,10009814080,472393.145,129480.655
JN24960,"Box 28_Client Box 28\ENF Notices May 15\3 Beechwood Road, Alton, GU34 1RL_EC-55875-001-E0DC.pdf",EC/55875/001/E0DC,"3 Beechwood Road, Alton, GU34 1RL",21/08/2017,Planning Enforcement Notice,1710017773,470929.3,138436.3
JN24960,"Box 28_Client Box 28\ENF Notices May 15\The Masonic Hall, High Street, Bordon, Hampshire, GU35 0AL_AK-011777.pdf",AK/011777,"The Masonic Hall, High Street, Bordon, Hampshire, GU35 0AL",17/08/2017,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Froyle House, Ryebridge Lane, Upper Froyle, Alton, GU34 4JX_EC-20107-098-EWLB.pdf",EC/20107/098/EWLB,"Froyle House, Ryebridge Lane, Upper Froyle, Alton, GU34 4JX",10/08/2017,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\26 STATION ROAD, PETERSFIELD, HAMPSHIRE, GU32 3ES_AK-011655.pdf",AK/011655,"26 STATION ROAD, PETERSFIELD, HAMPSHIRE, GU32 3ES",09/03/2017,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\The Stone Yard, Alton Lane, Four Marks, Alton, Hampshire, GU34 5AJ_NL - 011648.pdf",NL / 011648,"The Stone Yard, Alton Lane, Four Marks, Alton, Hampshire, GU34 5AJ",02/03/2017,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\8 Woolmer Cottages, Petersfield Road, Greatham, Liss, Hampshire, GU33 6BH_ENF 905.pdf",ENF 905,"8 Woolmer Cottages, Petersfield Road, Greatham, Liss, Hampshire, GU33 6BH",30/03/2016,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\1 Hill View, Petersfield Road, Greatham, Liss, GU33 6EY_N-A.pdf",N/A,"1 Hill View, Petersfield Road, Greatham, Liss, GU33 6EY",22/08/2016,Planning Enforcement Notice,100062344033,477575.48,130765.39
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Hartley Mauditt Estate, Hartley Lane, Oakhanger, Hampshire, GU35 9JW_N-A.pdf",N/A,"Hartley Mauditt Estate, Hartley Lane, Oakhanger, Hampshire, GU35 9JW",03/08/2016,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\5B COMLEY HILL, ROWLANDS CASTLE_EC-55880-001-EODC.pdf",EC/55880/001/EODC,"5B COMLEY HILL, ROWLANDS CASTLE",08/08/2016,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\20-90 Lymington Bottom Road, Medstead, Alton, GU34 5EW_AK-011429.pdf",AK/011429,"20-90 Lymington Bottom Road, Medstead, Alton, GU34 5EW",14/07/2016,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Lot 5b, Comley Hill, Rowlands Castle, PO9 6BW_N-A.pdf",N/A,"Lot 5b, Comley Hill, Rowlands Castle, PO9 6BW",13/07/2016,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Lot 10b, Comley Hill, Mays Coppice, Whichers Gate Road, Rowlands Castle, Hampshire, PO9 6BB_PP - 011128.pdf",PP / 011128,"Lot 10b, Comley Hill, Mays Coppice, Whichers Gate Road, Rowlands Castle, Hampshire, PO9 6BB",29/03/2016,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\WILLIS LANE, FOUR MARKS, ALTON, HAMPSHIRE, GU34 5AP_J09-0.pdf",J09/0,"WILLIS LANE, FOUR MARKS, ALTON, HAMPSHIRE, GU34 5AP",16/03/2016,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\ALTON LANE, FOUR MARKS, ALTON, HAMPSHIRE, GU34 5AJ_FM-AL-A.pdf",FM/AL-A,"ALTON LANE, FOUR MARKS, ALTON, HAMPSHIRE, GU34 5AJ",07/12/2015,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\LIPHOOK ROAD, HEADLEY, BORDON, HAMPSHIRE, GU35 8NG_PP - 010183.pdf",PP / 010183,"LIPHOOK ROAD, HEADLEY, BORDON, HAMPSHIRE, GU35 8NG",18/11/2015,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\ADJACENT TO RUDLOE COTTAGE, HILL BROW ROAD, HILL BROW, LISS, GU33 7PX_PP - 011048.pdf",PP / 011048,"ADJACENT TO RUDLOE COTTAGE, HILL BROW ROAD, HILL BROW, LISS, GU33 7PX",17/11/2015,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\FIR TREES, ALTON LANE, FOUR MARKS, ALTON_EC-53357-003-EBOC.pdf",EC/53357/003/EBOC,"FIR TREES, ALTON LANE, FOUR MARKS, ALTON",11/11/2015,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Rudloe Cottage, Hill Brow Road, Liss, GU33 7PX_F.27333-003-OUT.pdf",F.27333/003/OUT,"Rudloe Cottage, Hill Brow Road, Liss, GU33 7PX",29/10/2015,Planning Enforcement Notice,1710039982,478771,126770
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Sylcombe Poultry Farm, Petersfield Road, Ropley, Hampshire, SO24 0EF_PP - 010897.pdf",PP / 010897,"Sylcombe Poultry Farm, Petersfield Road, Ropley, Hampshire, SO24 0EF",01/10/2015,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Forge Road, Sleaford, Bordon, Hampshire, GU35 9LL_PP - 010616.pdf",PP / 010616,"Forge Road, Sleaford, Bordon, Hampshire, GU35 9LL",30/09/2015,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Half Acre, Hawkley Road, Liss, Hampshire, GU33 6JT_SDNP-15-00269.pdf",SDNP/15/00269,"Half Acre, Hawkley Road, Liss, Hampshire, GU33 6JT",04/09/2015,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\5B COMLEY HILL, ROWLANDS CASTLE_PP - 010770.pdf",PP / 010770,"5B COMLEY HILL, ROWLANDS CASTLE",23/07/2015,Planning Enforcement Notice,,,
JN24960,"Box 28_Client Box 28\ENF Notices May 15\Forge Road, Sleaford, Bordon, Hampshire, GU35 9LL_EC-52780-003-E0DC.pdf",EC/52780/003/E0DC,"Forge Road, Sleaford, Bordon, Hampshire, GU35 9LL",23/06/2015,Planning Enforcement Notice,,,
