Job Number,Filepath,Address,Date,BS7666UPRN,Easting,Northing
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\DEAN'S DELL, DELLFIELD, FROXFIELD IN HAMPSHIRE_04-03-1998.pdf","DEAN'S DELL, DELLFIELD, FROXFIELD IN HAMPSHIRE",04/03/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\EAST HILL HOUSE, EAST HILL DRIVE, LISS, HAMPSHIRE_02-07-1998.pdf","EAST HILL HOUSE, EAST HILL DRIVE, LISS, HAMPSHIRE",02/07/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\EXTENSION TO WAITROSE, RAMS WALK, PETERSFIELD, HAMPSHIRE_23-12-1997.pdf","EXTENSION TO WAITROSE, RAMS WALK, PETERSFIELD, HAMPSHIRE",23/12/97,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\FAIR ACRE FARM, FROXFIELD, PETERSFIELD IN HAMPSHIRE_23-11-1998.pdf","FAIR ACRE FARM, FROXFIELD, PETERSFIELD IN HAMPSHIRE",23/11/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\FORMER BT EXCHANGE, PORTSMOUTH ROAD, LIPHOOK, HAMPSHIRE_23-03-1998.pdf","FORMER BT EXCHANGE, PORTSMOUTH ROAD, LIPHOOK, HAMPSHIRE",23/03/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\FORMER EGGARS SCHOOL, ALTON, HAMPSHIRE_14-04-1999.pdf","FORMER EGGARS SCHOOL, ALTON, HAMPSHIRE",14/04/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\FORMER VESSA SITE, DICKERS LANE, ALTON IN HAMPSHIRE_11-09-1998.pdf","FORMER VESSA SITE, DICKERS LANE, ALTON IN HAMPSHIRE",11/09/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\FOUR MARKS HOUSE, WINCHESTER ROAD, FOUR MARKS, ALTON, HAMPSHIRE_09-04-1998.pdf","FOUR MARKS HOUSE, WINCHESTER ROAD, FOUR MARKS, ALTON, HAMPSHIRE",09/04/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\FROXFIELD FARM, KING LANE, FROXFIELD IN HAMPSHIRE_04-02-1998.pdf","FROXFIELD FARM, KING LANE, FROXFIELD IN HAMPSHIRE",04/02/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\GARDNER'S FARM, STEEP MARCH, PETERSFIELD_10-08-1988.pdf","GARDNER'S FARM, STEEP MARCH, PETERSFIELD",10/08/88,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\HIGH STREET, BORDON HAMPSHIRE_14-04-1999.pdf","HIGH STREET, BORDON HAMPSHIRE",14/04/99,,,
JN24960,Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\HIGHSTREET BORDON HAMPSHIRE_04-03-1999.pdf,HIGHSTREET BORDON HAMPSHIRE,04/03/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\HINTON MANOR, CATHERINGTON_25-11-1998.pdf","HINTON MANOR, CATHERINGTON",25/11/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\HOLLY LODGE, FROXFIELD GREEN, PETERSFIELD IN HAMPSHIRE_17-11-1998.pdf","HOLLY LODGE, FROXFIELD GREEN, PETERSFIELD IN HAMPSHIRE",17/11/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\HUSSEYS LANE, LOWER FROYLE, FAMHAM_22-03-1999.pdf","HUSSEYS LANE, LOWER FROYLE, FAMHAM",22/03/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\IDSWORTH CLOSE, HORNDEAN, HAMPSHIRE_22-05-1998.pdf","IDSWORTH CLOSE, HORNDEAN, HAMPSHIRE",22/05/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\KEYHAM FARM, PRIORS DEAN HAMPSHIRE_15-07-1998.pdf","KEYHAM FARM, PRIORS DEAN HAMPSHIRE",15/07/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\LUCKY LITE FARM, CATHERINGTON IN HAMPSHIRE_18-06-1998.pdf","LUCKY LITE FARM, CATHERINGTON IN HAMPSHIRE",18/06/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\MAGPIE COTTAGE, DRIFT ROAD, WHITEHILL IN HAMPSHIRE_31-03-1999.pdf","MAGPIE COTTAGE, DRIFT ROAD, WHITEHILL IN HAMPSHIRE",31/03/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\MID SOUTHERN WATER DEPOT, STATION ROAD, BORDON IN HAMPSHIRE_16-03-1998.pdf","MID SOUTHERN WATER DEPOT, STATION ROAD, BORDON IN HAMPSHIRE",16/03/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\MORETON HOUSE SCHOOL, 6 THE SPAIN, PETERSFIELD_11-06-1999.pdf","MORETON HOUSE SCHOOL, 6 THE SPAIN, PETERSFIELD",11/06/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\NORTH WEST CORNER OF MORNINGTON ROAD, WHITEHILL, HAMPSHIRE_21-08-1998.pdf","NORTH WEST CORNER OF MORNINGTON ROAD, WHITEHILL, HAMPSHIRE",21/08/98,,,
JN24960,Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\OSU SITE LIPHOOK_00-06-1998.pdf,OSU SITE LIPHOOK,00/06/1998,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\OSU SITE, MIDHURST ROAD, LIPHOOK, HAMPSHIRE_05-10-1998.pdf","OSU SITE, MIDHURST ROAD, LIPHOOK, HAMPSHIRE",05/10/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\REAR OF 30 ALDRIDGE CLOSE, CLANFIELD_01-03-1999.pdf","REAR OF 30 ALDRIDGE CLOSE, CLANFIELD",01/03/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\ROTHER HOUSE, HILL BROW ROAD, LISS_20-01-1999.pdf","ROTHER HOUSE, HILL BROW ROAD, LISS",20/01/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\SAFEWAY EXTENSION, SAFEWAY STORE, LAKESMERE ROAD, HORNDEAN_01-03-1999.pdf","SAFEWAY EXTENSION, SAFEWAY STORE, LAKESMERE ROAD, HORNDEAN",01/03/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\STEEPLE DRIVE, ALTON, HAMPSHIRE_23-06-1999.pdf","STEEPLE DRIVE, ALTON, HAMPSHIRE",23/06/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\THE FAMILY CENTRE, AMERY HILL, ALTON_20-04-1998.pdf","THE FAMILY CENTRE, AMERY HILL, ALTON",20/04/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\THE MALTINGS, MALTINGS CLOSE, ALTON IN HAMPSHIRE_21-05-1998.pdf","THE MALTINGS, MALTINGS CLOSE, ALTON IN HAMPSHIRE",21/05/98,,,
JN24960,Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\WATERBROOK INDUSTRIAL ESTATE_21-04-1999.pdf,WATERBROOK INDUSTRIAL ESTATE,21/04/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements 1998 - June 99 7F\WHITEBEAM, WHITE PIT, DEAN BARN LANE BURITON PETERSFIELD HAMPSHIRE_24-09-1998.pdf","WHITEBEAM, WHITE PIT, DEAN BARN LANE BURITON PETERSFIELD HAMPSHIRE",24/09/98,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\-ELMWOOD-, STEEP MARSH, PETERSFIELD_05-07-1999.pdf","""ELMWOOD"", STEEP MARSH, PETERSFIELD",05/07/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\15 HIGH STREET, ALTON, GU34 1FG_24-02-2000.pdf","15 HIGH STREET, ALTON, GU34 1FG",24/02/00,1710020448,471828.30,139403.50
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\153-155 GREEN LANE, CLANFIELD, WATERLOOVILLE_22-03-2000.pdf","153/155 GREEN LANE, CLANFIELD, WATERLOOVILLE",22/03/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\19 HIGH STREET, PETERSFIELD, GU32 3JT_04-08-1999.pdf","19 HIGH STREET, PETERSFIELD, GU32 3JT",04/08/99,1710032897,474764.25,123233.25
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\23 MORNINGTON ROAD, WHITEHILL, BORDON_30-09-1999.pdf","23 MORNINGTON ROAD, WHITEHILL, BORDON",30/09/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\58A HEADLEY ROAD, LIPHOOK, GU30 7NP_10-03-2000.pdf","58A HEADLEY ROAD, LIPHOOK, GU30 7NP",10/03/00,10090974154,483863.98,131846.52
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\62 VICTORY AVENUE, HORNDEAN, WATERLOOVILLE, PO8 9PJ_31-05-2000.pdf","62 VICTORY AVENUE, HORNDEAN, WATERLOOVILLE, PO8 9PJ",31/05/00,100062456285,469187.30,112806.67
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\ANSTEY ROAD, ALTON_18-11-1999.pdf","ANSTEY ROAD, ALTON",18/11/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\BARNACRE, FULLERS ROAD, ROWLEDGE, FARNHAM, GU10 4LB_02-02-2000.pdf","BARNACRE, FULLERS ROAD, ROWLEDGE, FARNHAM, GU10 4LB",02/02/00,100061983088,481641.99,143574.14
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\BASING HOME FARM, BASING DEAN LANE, PRIVETT, ALTON, GU34 3NS_01-02-2000.pdf","BASING HOME FARM, BASING DEAN LANE, PRIVETT, ALTON, GU34 3NS",01/02/00,1710101228,467909.10,128400.90
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\BLENDWORTH LODGE, CHURCH PATH, HORNDEAN, WATERLOOVILLE, PO8 0DG_19-08-1999.pdf","BLENDWORTH LODGE, CHURCH PATH, HORNDEAN, WATERLOOVILLE, PO8 0DG",19/08/99,1710013473,470932.82,112843.33
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\BONHAMS FARM, LONDON ROAD, HOLYBOURNE, ALTON, GU34 4JA_09-05-2000.pdf","BONHAMS FARM, LONDON ROAD, HOLYBOURNE, ALTON, GU34 4JA",09/05/00,10009815618,474218.23,141758.84
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\BROADWOOD FARM, KING LANE, FROXFIELD, PETERSFIELD, GU32 1DT_07-12-1999.pdf","BROADWOOD FARM, KING LANE, FROXFIELD, PETERSFIELD, GU32 1DT",07/12/99,10009813909,471979.70,125797.40
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\CATHERINGTON LANE, HORNDEAN_12-11-1999.pdf","CATHERINGTON LANE, HORNDEAN",12/11/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\CATHERINGTON LANE, HORNDEAN_30-06-1999.pdf","CATHERINGTON LANE, HORNDEAN",30/06/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\CAUSEWAY HOUSE, 158 THE CAUSEWAY, PETERSFIELD, GU31 4LW_16-12-1999.pdf","CAUSEWAY HOUSE, 158 THE CAUSEWAY, PETERSFIELD, GU31 4LW",16/12/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\CHENIES, LIPHOOK ROAD, HEADLEY, BORDON, GU35 8NF_21-10-1999.pdf","CHENIES, LIPHOOK ROAD, HEADLEY, BORDON, GU35 8NF",21/10/99,1710050264,482395.20,135692.40
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\CHURCH FARM BARNS, CHURCH LANE, PRIVETT, ALTON, GU34 3PB_02-08-1999.pdf","CHURCH FARM BARNS, CHURCH LANE, PRIVETT, ALTON, GU34 3PB",02/08/99,100062663613,467461.00,126928.00
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\DEAL FARM, PETERSFIELD ROAD, GREATHAM, LISS, GU33 6EY_15-03-2000.pdf","DEAL FARM, PETERSFIELD ROAD, GREATHAM, LISS, GU33 6EY",15/03/00,100062343930,477633.30,130814.70
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\DEAN COURT, PORTSMOUTH ROAD, HORNDEAN, WATERLOOVILLE, PO8 9NN_02-09-1999.pdf","DEAN COURT, PORTSMOUTH ROAD, HORNDEAN, WATERLOOVILLE, PO8 9NN",02/09/99,100062664206,470361.00,113039.00
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\DENE FARM HOUSE, THE DENE, ROPLEY, ALRESFORD, SO24 0BH_27-07-1999.pdf","DENE FARM HOUSE, THE DENE, ROPLEY, ALRESFORD, SO24 0BH",27/07/99,200001069144,463313.00,132220.00
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\FORMER OSU SITE AREA B, MIDHURST ROAD, LIPHOOK_12-01-2000.pdf","FORMER OSU SITE AREA B, MIDHURST ROAD, LIPHOOK",12/01/00,10009818442,484237.36,131113.28
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\FORMER VESSA SITE, DICKERS LANE, ALTON_25-11-1999.pdf","FORMER VESSA SITE, DICKERS LANE, ALTON",25/11/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\HOGMORE PARK, BORDON_20-12-1999.pdf","HOGMORE PARK, BORDON",20/12/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\KEYHAMS FARM, PRIORS DEAN, HAMPSHIRE_05-07-1999.pdf","KEYHAMS FARM, PRIORS DEAN, HAMPSHIRE",05/07/99,,,
JN24960,Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\KINGSLEY HALT FARM_19-02-2000.pdf,KINGSLEY HALT FARM,19/02/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\LOWER FARM, CLANFIELD ROAD, EAST MEON, PETERSFIELD, GU32 1EZ_22-06-2000.pdf","LOWER FARM, CLANFIELD ROAD, EAST MEON, PETERSFIELD, GU32 1EZ",22/06/00,10009812093,468400.14,120879.82
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\LOWER WIELD HOUSE, BERRYWOOD LANE, LOWER WIELD, ALRESFORD, SO24 9RX_18-08-1999.pdf","LOWER WIELD HOUSE, BERRYWOOD LANE, LOWER WIELD, ALRESFORD, SO24 9RX",18/08/99,10009812470,463591.76,140481.98
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\LOWSLEY FARM, LARK RISE, LIPHOOK HANTS_23-06-2000.pdf","LOWSLEY FARM, LARK RISE, LIPHOOK HANTS",23/06/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\LYEWAY FRUIT FARM, LYEWAY ROAD, ROPLEY, ALRESFORD, SO24 0DD_07-12-1999.pdf","LYEWAY FRUIT FARM, LYEWAY ROAD, ROPLEY, ALRESFORD, SO24 0DD",07/12/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\LYSS PLACE, HAWKLEY ROAD, LISS, PETERSFIELD_31-05-2000.pdf","LYSS PLACE, HAWKLEY ROAD, LISS, PETERSFIELD",31/05/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\MARKET SQUARE, ALTON_25-01-2001.pdf","MARKET SQUARE, ALTON",25/01/01,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\NORTON BAVANT, WELLHOUSE ROAD, BEECH, ALTON, GU34 4AH_31-01-2000.pdf","NORTON BAVANT, WELLHOUSE ROAD, BEECH, ALTON, GU34 4AH",31/01/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\OAKTREE FARM, OAKHANGER, BORDON_22-06-2000.pdf","OAKTREE FARM, OAKHANGER, BORDON",22/06/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\ORCHARD FARM , RAMSDEAN ROAD, RAMSDEAN, PETERSFIELD, GU32 1RU_08-02-2000.pdf","ORCHARD FARM , RAMSDEAN ROAD, RAMSDEAN, PETERSFIELD, GU32 1RU",08/02/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\OSTEOPATH SURGERY, HERNE HOUSE, PETERSFIELD_05-11-1999.pdf","OSTEOPATH SURGERY, HERNE HOUSE, PETERSFIELD",05/11/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\PHASE 7 KINGSWOOD RISE, FOUR MARKS, ALTON, GU34 5BE_07-10-1999.pdf","PHASE 7 KINGSWOOD RISE, FOUR MARKS, ALTON, GU34 5BE",07/10/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\PITLARK FARM, MEDSTEAD, ALTON_31-05-2000.pdf","PITLARK FARM, MEDSTEAD, ALTON",31/05/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\RICHMOND LODGE, RAKE ROAD, LISS_08-03-2000.pdf","RICHMOND LODGE, RAKE ROAD, LISS",08/03/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\ROOKERY FARM, RAMSDEAN ROAD, RAMSDEAN, PETERSFIELD, GU32 1RU_29-03-2000.pdf","ROOKERY FARM, RAMSDEAN ROAD, RAMSDEAN, PETERSFIELD, GU32 1RU",29/03/00,10009813977,470992.58,122291.91
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\ST GILES FARM, BLENDWORTH_18-06-1999.pdf","ST GILES FARM, BLENDWORTH",18/06/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\TESCO STORES LTD, THE CAUSEWAY, PETERSFIELD, GU31 4JR_02-07-2002.pdf","TESCO STORES LTD, THE CAUSEWAY, PETERSFIELD, GU31 4JR",02/07/02,200002885159,474536.61,122983.87
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\TRUNCHEAUNTS FARM, TRUNCHEAUNTS LANE, EAST WORLDHAM, ALTON, GU34 3AA_07-06-2000.pdf","TRUNCHEAUNTS FARM, TRUNCHEAUNTS LANE, EAST WORLDHAM, ALTON, GU34 3AA",07/06/00,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\TURK STREET AND DRAYMAN'S WAY, ALTON, HAMPSHIRE_01-07-1999.pdf","TURK STREET AND DRAYMAN'S WAY, ALTON, HAMPSHIRE",01/07/99,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\TWENTYWAYS FARM, TWENTY WAYS FARM LANE, RAMSDEAN, PETERSFIELD, GU32 1RX_24-06-1999.pdf","TWENTYWAYS FARM, TWENTY WAYS FARM LANE, RAMSDEAN, PETERSFIELD, GU32 1RX",24/06/99,10009813834,470619.20,121759.20
JN24960,"Box 04_Client Box 04\S.106 Agreements July 99 - End June 00 7G\WHITE GATE FARM, CATHERINGTON_21-06-1999.pdf","WHITE GATE FARM, CATHERINGTON",21/06/99,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\-MIDDLEWOOD- HILLBROW LISS_08-04-2002.pdf,"""MIDDLEWOOD"" HILLBROW LISS",08/04/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\-REEDS- REEDS LANE, LISS_31-10-2001.pdf","""REEDS"" REEDS LANE, LISS",31/10/01,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\11 LAVANT STREET_14-05-2002.pdf,11 LAVANT STREET,14/05/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\23 MARKET STREET, ALTON_10-10-2002.pdf","23 MARKET STREET, ALTON",10/10/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\42 BARHAM ROAD, PETERSFIELD_11-12-2002.pdf","42 BARHAM ROAD, PETERSFIELD",11/12/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\55 BELL HILL, PETERSFIELD, GU32 2EQ_28-03-2002.pdf","55 BELL HILL, PETERSFIELD, GU32 2EQ",28/03/02,100060280257,474094.80,123985.40
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\62 NORMANDY STREET, ALTON, GU34 1DE_19-11-2001.pdf","62 NORMANDY STREET, ALTON, GU34 1DE",19/11/01,1710000634,472031.00,139658.00
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\76 VICTORIA ROAD, ALTON, GU34 2DE_19-04-2002.pdf","76 VICTORIA ROAD, ALTON, GU34 2DE",19/04/02,1710021259,471930.00,139673.00
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\77 BASINGSTOKE ROAD, ALTON_30-11-2001.pdf","77 BASINGSTOKE ROAD, ALTON",30/11/01,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\93 LYMINGTON BOTTOM ROAD, MEDSTEAD, ALTON, GU34 5EP_12-02-2003.pdf","93 LYMINGTON BOTTOM ROAD, MEDSTEAD, ALTON, GU34 5EP",12/02/03,100062346403,466073.09,135574.86
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\ALPINE LODGE & NODWOOD HOUSE_23-07-2002.pdf,ALPINE LODGE & NODWOOD HOUSE,23/07/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\ALTON COLLEGE_11-06-2002.pdf,ALTON COLLEGE,11/06/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\BASING HOME FARM PRIVETT_22-08-2002.pdf,BASING HOME FARM PRIVETT,22/08/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\BORDON FARMS, PICKETTS HILL, BORDON_29-11-2001.pdf","BORDON FARMS, PICKETTS HILL, BORDON",29/11/01,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\BROWS FARM, LISS_08-01-2003.pdf","BROWS FARM, LISS",08/01/03,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\BURITON HOUSE, BURITON_22-07-2002.pdf","BURITON HOUSE, BURITON",22/07/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\COACHMAN'S LODGE FRENSHAM LANE CHURT_05-02-2002.pdf,COACHMAN'S LODGE FRENSHAM LANE CHURT,05/02/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\CONFORD PARK_02-01-2003.pdf,CONFORD PARK,02/01/03,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\EAST MEON VILLAGE HALL_16-12-2002.pdf,EAST MEON VILLAGE HALL,16/12/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\FRITH END, BORDON, HAMPSHIRE_28-03-2001.pdf","FRITH END, BORDON, HAMPSHIRE",28/03/01,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\GARDNER'S FARM STEEP MARSH_17-12-2001.pdf,GARDNER'S FARM STEEP MARSH,17/12/01,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\HARROWAY COTTAGE, RAMSDEAN_04-11-2002.pdf","HARROWAY COTTAGE, RAMSDEAN",04/11/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\HILL HOUSE STABLES HEADLEY ROAD LIPHOOK_30-05-2002.pdf,HILL HOUSE STABLES HEADLEY ROAD LIPHOOK,30/05/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\KINGSLEY HALT SICKLES ROAD_16-01-2002.pdf,KINGSLEY HALT SICKLES ROAD,16/01/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\LAND TO WEST OF SQUARE LIPHOOK_15-04-2002.pdf,LAND TO WEST OF SQUARE LIPHOOK,15/04/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\LORD MAYOR TRELOAR HOSPITAL SITE, ALTON HAMPSHIRE_08-08-2002.pdf","LORD MAYOR TRELOAR HOSPITAL SITE, ALTON HAMPSHIRE",08/08/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\MILL FARM GREATHAM_11-06-2002.pdf,MILL FARM GREATHAM,11/06/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\NEW BARN FARM_10-02-2003.pdf,NEW BARN FARM,10/02/03,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\NEW LODGE SAGES LANE PRIVETT ALTON_15-01-2002.pdf,NEW LODGE SAGES LANE PRIVETT ALTON,15/01/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\NEWTON VALENCE PLACE_06-09-2002.pdf,NEWTON VALENCE PLACE,06/09/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\NEWTOWN ROAD LIPHOOK_11-04-2002.pdf,NEWTOWN ROAD LIPHOOK,11/04/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\OLD DOWN FARM_10-02-2003.pdf,OLD DOWN FARM,10/02/03,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\OSU SITE LIPHOOK_29-10-2001.pdf,OSU SITE LIPHOOK,29/10/01,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\ST LUCIA LODGE LINDFORD ROAD, BORDON, HAMPSHIRE_06-12-2002.pdf","ST LUCIA LODGE LINDFORD ROAD, BORDON, HAMPSHIRE",06/12/02,,,
JN24960,Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\ST. MARY'S CHURCH HALL STATION ROAD LISS_10-06-2002.pdf,ST. MARY'S CHURCH HALL STATION ROAD LISS,10/06/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\SUNACRES COTTAGE, SHALDEN_20-08-2002.pdf","SUNACRES COTTAGE, SHALDEN",20/08/02,,,
JN24960,"Box 04_Client Box 04\S.106 Agreements Nov 01 - Feb 03\SUNACRES FARM, SHALDEN, ALTON_26-02-2003.pdf","SUNACRES FARM, SHALDEN, ALTON",26/02/03,,,
