Job Number,Filepath,Address,BS7666UPRN,Easting,Northing
JN24963,"Box 13\PR Adresses 04\Rear 21 - 32 Teazle Close, Petersfield.pdf","Rear 21 - 32 Teazle Close, Petersfield",,,
JN24963,"Box 13\PR Adresses 04\Reed Butchers at Lymington Farm Industrial Estate, Lymington Bottom Road, Four Marks, GU34 5EW.pdf","Reed Butchers at Lymington Farm Industrial Estate, Lymington Bottom Road, Four Marks, GU34 5EW",,,
JN24963,"Box 13\PR Adresses 04\1 & 2 Alma Cottages, Russett Road, Alton.pdf","1 & 2 Alma Cottages, Russett Road, Alton",,,
JN24963,"Box 13\PR Adresses 04\Resovoir north of Orchard House, Hill Brow Road, Liss, GU33 7QE.pdf","Resovoir north of Orchard House, Hill Brow Road, Liss, GU33 7QE",,,
JN24963,"Box 13\PR Adresses 04\Revised details of property names ldsworth House Complex, Rowlands Castle.pdf","Revised details of property names ldsworth House Complex, Rowlands Castle",,,
JN24963,"Box 13\PR Adresses 04\Rumours cafe, Lymington Bottom.pdf","Rumours cafe, Lymington Bottom",,,
JN24963,"Box 13\PR Adresses 04\S.E. Water Depot, Mill Chase Road, Bordon.pdf","S.E. Water Depot, Mill Chase Road, Bordon",,,
JN24963,"Box 13\PR Adresses 04\SAND PIT SOUTH OF MOORLANDS, HOGMOOR ROAD, WHITEHILL.pdf","SAND PIT SOUTH OF MOORLANDS, HOGMOOR ROAD, WHITEHILL",,,
JN24963,"Box 13\PR Adresses 04\SCOUT HALL & LAND BEECH HILL ROAD, HEADLEY.pdf","SCOUT HALL & LAND BEECH HILL ROAD, HEADLEY",,,
JN24963,"Box 13\PR Adresses 04\SHOPS AND FLATS ON SITE OF GRAYSHOTT GARAGE, AVENUE ROAD-HEADLEY ROAD, GRAYSHOTT.pdf","SHOPS AND FLATS ON SITE OF GRAYSHOTT GARAGE, AVENUE ROAD-HEADLEY ROAD, GRAYSHOTT",,,
JN24963,"Box 13\PR Adresses 04\SITE A & SITE B SLEAFORD, FARNHAM ROAD, BORDON, GU35 9LJ.pdf","SITE A & SITE B SLEAFORD, FARNHAM ROAD, BORDON, GU35 9LJ",,,
JN24963,"Box 13\PR Adresses 04\SITE OF 51 LONDON ROAD & 15 TOWER ROAD, LIPHOOK, GU30 7AR.pdf","SITE OF 51 LONDON ROAD & 15 TOWER ROAD, LIPHOOK, GU30 7AR",,,
JN24963,"Box 13\PR Adresses 04\SITE OF HIGH GROVE, UPLANDS LANE 135A & LAND R-O 135-167 WINCHESTER ROAD, FOUR MARKS, GU34 5HY.pdf","SITE OF HIGH GROVE, UPLANDS LANE 135A & LAND R-O 135-167 WINCHESTER ROAD, FOUR MARKS, GU34 5HY",,,
JN24963,"Box 13\PR Adresses 04\SITE OF MAST AT LODGE INCLOSURE, GRAVEL HILL ROAD, HOLT POUND, FARNHAM, GU10 4LQ.pdf","SITE OF MAST AT LODGE INCLOSURE, GRAVEL HILL ROAD, HOLT POUND, FARNHAM, GU10 4LQ",,,
JN24963,"Box 13\PR Adresses 04\Sausage Treatment Plant, Green Stile, Medstead, GU34 5LR.pdf","Sausage Treatment Plant, Green Stile, Medstead, GU34 5LR",,,
JN24963,"Box 13\PR Adresses 04\20-26 Ridge Close, Clanfield, PO8 0NW.pdf","20-26 Ridge Close, Clanfield, PO8 0NW",,,
JN24963,Box 13\PR Adresses 04\Site AB Waterbrook.pdf,Site AB Waterbrook,,,
JN24963,"Box 13\PR Adresses 04\Site of and land ro 9 Longmoor Road, Liphook, GU30 7NY.pdf","Site of and land ro 9 Longmoor Road, Liphook, GU30 7NY",,,
JN24963,"Box 13\PR Adresses 04\Site of the Kilns, Frith End, Bordon, GU35 0QN.pdf","Site of the Kilns, Frith End, Bordon, GU35 0QN",,,
JN24963,"Box 13\PR Adresses 04\117 Redhill Road, Rowlands Castle, PO9 6DE.pdf","117 Redhill Road, Rowlands Castle, PO9 6DE",,,
JN24963,"Box 13\PR Adresses 04\117-127(odd) Redhill Road, Rowlands Castle, PO9 6DE.pdf","117-127(odd) Redhill Road, Rowlands Castle, PO9 6DE",,,
JN24963,"Box 13\PR Adresses 04\Feiney Peak Farm, Wield Road, Upper Wield, SO24 9RW.pdf","Feiney Peak Farm, Wield Road, Upper Wield, SO24 9RW",,,
JN24963,"Box 13\PR Adresses 04\St Anges Church (RC), Plantation Road, Liss, GU33 7QB.pdf","St Anges Church (RC), Plantation Road, Liss, GU33 7QB",,,
JN24963,"Box 13\PR Adresses 04\TELECOMMUNICATIONS MAST ON LAND AT TRANS CO SITE, DURFORD ROAD, PETERSFIELD, GU31 4EZ.pdf","TELECOMMUNICATIONS MAST ON LAND AT TRANS CO SITE, DURFORD ROAD, PETERSFIELD, GU31 4EZ",,,
JN24963,"Box 13\PR Adresses 04\Teazle Close, Petersfield.pdf","Teazle Close, Petersfield",,,
JN24963,"Box 13\PR Adresses 04\Telecommunication Site South of Longmoor Road, Greatham, Liss, GU33 6AP.pdf","Telecommunication Site South of Longmoor Road, Greatham, Liss, GU33 6AP",,,
JN24963,"Box 13\PR Adresses 04\Telecommunications Installation at Longmoor Inclosure South of Longmoor Road, Greatham, GU33 6AP.pdf","Telecommunications Installation at Longmoor Inclosure South of Longmoor Road, Greatham, GU33 6AP",,,
JN24963,"Box 13\PR Adresses 04\Telecommunications Mast North of 20 Gilbert White Way, Alton, GU34 2LE.pdf","Telecommunications Mast North of 20 Gilbert White Way, Alton, GU34 2LE",,,
JN24963,"Box 13\PR Adresses 04\The Church Centre, High Street, Headley, Hants, GU35.pdf","The Church Centre, High Street, Headley, Hants, GU35",,,
JN24963,"Box 13\PR Adresses 04\The Family Centre, Amery Hill, Alton, GU34 1HJ.pdf","The Family Centre, Amery Hill, Alton, GU34 1HJ",,,
JN24963,"Box 13\PR Adresses 04\The Green, R.Castle, PO9 6AB.pdf","The Green, R.Castle, PO9 6AB",,,
JN24963,"Box 13\PR Adresses 04\The Lodge at Hinton Manor, Hinton Manor Lane, Horndean, PO8 0QW.pdf","The Lodge at Hinton Manor, Hinton Manor Lane, Horndean, PO8 0QW",,,
JN24963,"Box 13\PR Adresses 04\Three dwellings on garage site, south of 25 Chimpney Close, Whitehill.pdf","Three dwellings on garage site, south of 25 Chimpney Close, Whitehill",,,
JN24963,"Box 13\PR Adresses 04\Three dwellings site of 43 & 45 Ackender Road, Alton.pdf","Three dwellings site of 43 & 45 Ackender Road, Alton",,,
JN24963,"Box 13\PR Adresses 04\Two Flats site of 60 Normandy Street and five flats site of 62 & 62A Normandy Street, Alton.pdf","Two Flats site of 60 Normandy Street and five flats site of 62 & 62A Normandy Street, Alton",,,
JN24963,"Box 13\PR Adresses 04\Two barn conversions Frith End Farm, Frith End, Bordon.pdf","Two barn conversions Frith End Farm, Frith End, Bordon",,,
JN24963,"Box 13\PR Adresses 04\18 & 14 Anstey Mill Lane, Alton, GU34 2QP.pdf","18 & 14 Anstey Mill Lane, Alton, GU34 2QP",,,
JN24963,"Box 13\PR Adresses 04\22a & 22b Uplands Road, Rowlands Castle.pdf","22a & 22b Uplands Road, Rowlands Castle",,,
JN24963,"Box 13\PR Adresses 04\Two dwellings land south of Morlancourt Boundary Road, Grayshott.pdf","Two dwellings land south of Morlancourt Boundary Road, Grayshott",,,
JN24963,"Box 13\PR Adresses 04\Two dwellings site of Littlecote Liphook Road, Headley.pdf","Two dwellings site of Littlecote Liphook Road, Headley",,,
JN24963,"Box 13\PR Adresses 04\1 & 2 Clark's Cottages, School Road, Grayshott, Hindhead, GU26 6LR.pdf","1 & 2 Clark's Cottages, School Road, Grayshott, Hindhead, GU26 6LR",,,
JN24963,"Box 13\PR Adresses 04\Two properties site of 11 Bernard Avenue, Four Marks.pdf","Two properties site of 11 Bernard Avenue, Four Marks",,,
JN24963,"Box 13\PR Adresses 04\UNITS 1-7 WISHANGER FARM ESTATE, WISHANGER LANE, CHURT, GU10 2QF.pdf","UNITS 1-7 WISHANGER FARM ESTATE, WISHANGER LANE, CHURT, GU10 2QF",,,
JN24963,"Box 13\PR Adresses 04\UNITS 7 & 8, THE COURTYARD, HEATH ROAD, PETERSFIELD.pdf","UNITS 7 & 8, THE COURTYARD, HEATH ROAD, PETERSFIELD",,,
JN24963,"Box 13\PR Adresses 04\Unit 2A Catherington Business Park, PO8 0AQ.pdf","Unit 2A Catherington Business Park, PO8 0AQ",,,
JN24963,"Box 13\PR Adresses 04\Unit 3 Station Road, Liphook, GU30 7DR.pdf","Unit 3 Station Road, Liphook, GU30 7DR",,,
JN24963,"Box 13\PR Adresses 04\Unit 12, Ganders Business Park, Main Road, Kingsley.pdf","Unit 12, Ganders Business Park, Main Road, Kingsley",,,
JN24963,"Box 13\PR Adresses 04\Verge north of Bloggs Lodge Cottage, Petersfield Lane, Clanfield, PO8 0PZ.pdf","Verge north of Bloggs Lodge Cottage, Petersfield Lane, Clanfield, PO8 0PZ",,,
JN24963,"Box 13\PR Adresses 04\Verge west of 23A London Road, Sheet, Petersfield, GU31 4BE.pdf","Verge west of 23A London Road, Sheet, Petersfield, GU31 4BE",,,
JN24963,Box 13\PR Adresses 04\Victoria Way.pdf,Victoria Way,,,
JN24963,"Box 13\PR Adresses 04\War Memorial, East of Church, St Mary Magdalene, Farnham Road, Sleet, GU32 2AQ.pdf","War Memorial, East of Church, St Mary Magdalene, Farnham Road, Sleet, GU32 2AQ",,,
JN24963,"Box 13\PR Adresses 04\Weavers Down Lodge, Weavers Down, Liphook, GU30 7PE.pdf","Weavers Down Lodge, Weavers Down, Liphook, GU30 7PE",,,
JN24963,"Box 13\PR Adresses 04\Wheatsleaf Pond, Land & buildings adjoining Portsmouth Road, Liphook, GU30 7EG.pdf","Wheatsleaf Pond, Land & buildings adjoining Portsmouth Road, Liphook, GU30 7EG",,,
JN24963,"Box 13\PR Adresses 04\Wishanger Lane, Churt, Farnham.pdf","Wishanger Lane, Churt, Farnham",,,
JN24963,"Box 13\PR Adresses 04\Wodehouse & The Approach, Station App, Alton, Hampshire, GU34 5HH.pdf","Wodehouse & The Approach, Station App, Alton, Hampshire, GU34 5HH",,,
JN24963,"Box 13\PR Adresses 04\Wood north of Headley Hill Road, Headley Down, GU35 8DE.pdf","Wood north of Headley Hill Road, Headley Down, GU35 8DE",,,
JN24963,Box 13\PR Adresses 04\Land ro 32 Lavant St.pdf,Land ro 32 Lavant St,,,
JN24963,"Box 13\SIA dataMAP Map\1-5 PIPPINS ORCHARD LANE, ALTON, GU34 1GD.pdf","1-5 PIPPINS ORCHARD LANE, ALTON, GU34 1GD",,,
JN24963,"Box 13\SIA dataMAP Map\7B & 7C PERRY WAY, HEADLEY.pdf","7B & 7C PERRY WAY, HEADLEY",,,
JN24963,"Box 13\SIA dataMAP Map\34 Wellhouse Road, Beech, Alton, GU34 4AH.pdf","34 Wellhouse Road, Beech, Alton, GU34 4AH",,,
JN24963,"Box 13\SIA dataMAP Map\40a, Station Road, Liss, GU33 7DP.pdf","40a, Station Road, Liss, GU33 7DP",,,
JN24963,"Box 13\SIA dataMAP Map\ALLOTMENT NORTH OF MILL LANE, SHEET.pdf","ALLOTMENT NORTH OF MILL LANE, SHEET",,,
JN24963,"Box 13\SIA dataMAP Map\ALLOTMENTS OFF NORTH LANE, BURITON, GU31 5RS.pdf","ALLOTMENTS OFF NORTH LANE, BURITON, GU31 5RS",,,
JN24963,"Box 13\SIA dataMAP Map\Basingstoke Road, Alton, GU34 1SP.pdf","Basingstoke Road, Alton, GU34 1SP",,,
JN24963,"Box 13\SIA dataMAP Map\Blacknest Industrial Estate, Blacknest Road, Binsted, Alton, GU34 4PX.pdf","Blacknest Industrial Estate, Blacknest Road, Binsted, Alton, GU34 4PX",,,
JN24963,"Box 13\SIA dataMAP Map\Camellia Cottage, Liphook Road, Headley, GU35 8LL.pdf","Camellia Cottage, Liphook Road, Headley, GU35 8LL",,,
JN24963,Box 13\SIA dataMAP Map\Campbell Court.pdf,Campbell Court,,,
JN24963,"Box 13\SIA dataMAP Map\Conversion and extension Twoways, Petersfield Road, Whitehill, Bordon to four flats and two shops.pdf","Conversion and extension Twoways, Petersfield Road, Whitehill, Bordon to four flats and two shops",,,
JN24963,"Box 13\SIA dataMAP Map\ESTATE OFFICE AT BLACKNET WORKS, BLACKNEST ROAD, BINSTED, ALTON, GU34 4PX.pdf","ESTATE OFFICE AT BLACKNET WORKS, BLACKNEST ROAD, BINSTED, ALTON, GU34 4PX",,,
JN24963,"Box 13\SIA dataMAP Map\Flats 1-8 Highcroft, 36 Tower Road, Liphook, GU30 7EW.pdf","Flats 1-8 Highcroft, 36 Tower Road, Liphook, GU30 7EW",,,
JN24963,"Box 13\SIA dataMAP Map\Extensions on 30 Mount Pleasant Road, Alton.pdf","Extensions on 30 Mount Pleasant Road, Alton",,,
JN24963,"Box 13\SIA dataMAP Map\Fourteen dwellings land west of Leisure Centre, Crundles, Petersfield.pdf","Fourteen dwellings land west of Leisure Centre, Crundles, Petersfield",,,
JN24963,"Box 13\SIA dataMAP Map\Hollywater Road, Lynchborough Road, Passfield, GU30 7RS.pdf","Hollywater Road, Lynchborough Road, Passfield, GU30 7RS",,,
JN24963,Box 13\SIA dataMAP Map\LAND ADJ. PUMPING STATION.pdf,LAND ADJ. PUMPING STATION,,,
JN24963,"Box 13\SIA dataMAP Map\LAND AT JUNCTION WALLDOW-LIPHOOK ROAD, WHITEHILL, GU35 9AB.pdf","LAND AT JUNCTION WALLDOW-LIPHOOK ROAD, WHITEHILL, GU35 9AB",,,
JN24963,"Box 13\SIA dataMAP Map\LAND EAST OF 9 & 11 GRAMSHOTT ROAD, HEADLEY, GU35 8AP.pdf","LAND EAST OF 9 & 11 GRAMSHOTT ROAD, HEADLEY, GU35 8AP",,,
JN24963,"Box 13\SIA dataMAP Map\LAND EAST OF 40 GARNET ROAD, BORDON, GU35 0NX.pdf","LAND EAST OF 40 GARNET ROAD, BORDON, GU35 0NX",,,
JN24963,"Box 13\SIA dataMAP Map\Land & Buildings NE of Oakshott Hanger, Hawkley, Liss.pdf","Land & Buildings NE of Oakshott Hanger, Hawkley, Liss",,,
JN24963,"Box 13\SIA dataMAP Map\Land RO The Cottage, Gosport Road, Lower Farringdon, Alton, GU34 3EL.pdf","Land RO The Cottage, Gosport Road, Lower Farringdon, Alton, GU34 3EL",,,
JN24963,"Box 13\SIA dataMAP Map\Land West of Gardens Farm, Pratts Lane, Steep, Marsh, Petersfield, GU32 2BJ.pdf","Land West of Gardens Farm, Pratts Lane, Steep, Marsh, Petersfield, GU32 2BJ",,,
JN24963,"Box 13\SIA dataMAP Map\Land West of Hawthorns, Alton, GU34 2AR.pdf","Land West of Hawthorns, Alton, GU34 2AR",,,
JN24963,"Box 13\SIA dataMAP Map\Land at junction of Tor Way and Love Lane, Petersfield, GU31 4BW.pdf","Land at junction of Tor Way and Love Lane, Petersfield, GU31 4BW",,,
JN24963,"Box 13\SIA dataMAP Map\Land at junction of Wield Road & Hattingley Road, Medstead, GU34 5NG.pdf","Land at junction of Wield Road & Hattingley Road, Medstead, GU34 5NG",,,
JN24963,"Box 13\SIA dataMAP Map\Land between 6-8 Mallard Road, Rowlands Castle, PO9 6HE.pdf","Land between 6-8 Mallard Road, Rowlands Castle, PO9 6HE",,,
JN24963,"Box 13\SIA dataMAP Map\Land east of 4 Ladysmith Place, Bordon, GU35 0NA.pdf","Land east of 4 Ladysmith Place, Bordon, GU35 0NA",,,
JN24963,"Box 13\SIA dataMAP Map\Land east of Hull Place, Petersfield Road, Monkwood, Ropley, SO24 0EJ.pdf","Land east of Hull Place, Petersfield Road, Monkwood, Ropley, SO24 0EJ",,,
JN24963,"Box 13\SIA dataMAP Map\Land east of Twenty Ways Farm, Harroway Lane, Ramsden, GU37 1RX.pdf","Land east of Twenty Ways Farm, Harroway Lane, Ramsden, GU37 1RX",,,
JN24963,"Box 13\SIA dataMAP Map\Land north of Resevoirs, Wether Down Lane, East Meon.pdf","Land north of Resevoirs, Wether Down Lane, East Meon",,,
JN24963,"Box 13\SIA dataMAP Map\Land off Green Lane, Clanfield, Waterlooville.pdf","Land off Green Lane, Clanfield, Waterlooville",,,
JN24963,"Box 13\SIA dataMAP Map\Land opposite 9-12, Sages Lane, Privell, GU34 3NP.pdf","Land opposite 9-12, Sages Lane, Privell, GU34 3NP",,,
JN24963,"Box 13\SIA dataMAP Map\Land ro 30 & 30A Mount Pleasant Road, Alton.pdf","Land ro 30 & 30A Mount Pleasant Road, Alton",,,
JN24963,"Box 13\SIA dataMAP Map\Land rear of 10-20, Kennel Road, Petersfield.pdf","Land rear of 10-20, Kennel Road, Petersfield",,,
JN24963,Box 13\SIA dataMAP Map\Land rear of Olivers & Flint House.pdf,Land rear of Olivers & Flint House,,,
JN24963,"Box 13\SIA dataMAP Map\Land south of 98 Telegraph Lane, Four Marks.pdf","Land south of 98 Telegraph Lane, Four Marks",,,
JN24963,"Box 13\SIA dataMAP Map\Land south of Greenlands (The Shrave) Winchester Road, Four Marks, GU34 5AX.pdf","Land south of Greenlands (The Shrave) Winchester Road, Four Marks, GU34 5AX",,,
JN24963,"Box 13\SIA dataMAP Map\Land south west of 2, 4 & 6 Idsworth Down, Petersfield, GU31 4BL.pdf","Land south west of 2, 4 & 6 Idsworth Down, Petersfield, GU31 4BL",,,
JN24963,"Box 13\SIA dataMAP Map\Land south west of 32 Borough Road, Petersfield, GU32 3LD.pdf","Land south west of 32 Borough Road, Petersfield, GU32 3LD",,,
JN24963,"Box 13\SIA dataMAP Map\Land to the West of White Oaks, Headley Road, Hindhead, GU26 6TU, Surrey.pdf","Land to the West of White Oaks, Headley Road, Hindhead, GU26 6TU, Surrey",,,
JN24963,"Box 13\SIA dataMAP Map\Land west of 2-18 Hillside Close Headley, GU35 8BL.pdf","Land west of 2-18 Hillside Close Headley, GU35 8BL",,,
JN24963,"Box 13\SIA dataMAP Map\Load West of 41-45 Church Road, Bramshott.pdf","Load West of 41-45 Church Road, Bramshott",,,
JN24963,"Box 13\SIA dataMAP Map\MAIN ROAD, BENTLEY, GU10 5NF.pdf","MAIN ROAD, BENTLEY, GU10 5NF",,,
JN24963,"Box 13\SIA dataMAP Map\New Building, Winchester Road, Strand, Petersfield, GU32 3PB.pdf","New Building, Winchester Road, Strand, Petersfield, GU32 3PB",,,
JN24963,"Box 13\SIA dataMAP Map\New House, Manor Lodge Road, R.Castle, PO9 6BA.pdf","New House, Manor Lodge Road, R.Castle, PO9 6BA",,,
JN24963,"Box 13\SIA dataMAP Map\Normandy Street, Alton, GU34 1DQ.pdf","Normandy Street, Alton, GU34 1DQ",,,
JN24963,"Box 13\SIA dataMAP Map\Parking Area, Malthore Mews, Hollyborne, Alton, GU34.pdf","Parking Area, Malthore Mews, Hollyborne, Alton, GU34",,,
JN24963,"Box 13\SIA dataMAP Map\Pinehill Road, Borden, GU35 0TN.pdf","Pinehill Road, Borden, GU35 0TN",,,
JN24963,"Box 13\SIA dataMAP Map\Plot 44, West of Lovedean Lane, Haundry Lane, Horndean, PO8 0QW.pdf","Plot 44, West of Lovedean Lane, Haundry Lane, Horndean, PO8 0QW",,,
JN24963,"Box 13\SIA dataMAP Map\School Fields, Kingsley, GU35 9PQ.pdf","School Fields, Kingsley, GU35 9PQ",,,
JN24963,"Box 13\SIA dataMAP Map\Seven flats for disabled students plus one, Lord Mayor Treloar College London Road, Holybourne.pdf","Seven flats for disabled students plus one, Lord Mayor Treloar College London Road, Holybourne",,,
JN24963,"Box 13\SIA dataMAP Map\24a, 24b, 24c, 24d, 24e 24f Maple Way, Headley Down, Bordon, GU35 8AT.pdf","24a, 24b, 24c, 24d, 24e 24f Maple Way, Headley Down, Bordon, GU35 8AT",,,
JN24963,"Box 13\SIA dataMAP Map\The Barr, Oak Hill Road, Headley Down, GU35 8EW.pdf","The Barr, Oak Hill Road, Headley Down, GU35 8EW",,,
JN24963,"Box 13\SIA dataMAP Map\The Old Milking Parlor, Brewers Lane, West Tisted, SO24 0HH.pdf","The Old Milking Parlor, Brewers Lane, West Tisted, SO24 0HH",,,
JN24963,"Box 13\SIA dataMAP Map\Three dwellings, garage area north of 30 South Hurst Whitehill, Bordon, GU35 9DP.pdf","Three dwellings, garage area north of 30 South Hurst Whitehill, Bordon, GU35 9DP",,,
JN24963,"Box 13\SIA dataMAP Map\Three dwellings site of 189 London Road, Horndean.pdf","Three dwellings site of 189 London Road, Horndean",,,
JN24963,"Box 13\SIA dataMAP Map\6a, 6B & 6C Plus House Name, Highcroft Lane, Horndean, PO8 9NX.pdf","6a, 6B & 6C Plus House Name, Highcroft Lane, Horndean, PO8 9NX",,,
JN24963,"Box 13\SIA dataMAP Map\UNITS 7 & 8 HOLT BARNS, THE KILNS, FRITH END, BORDON, GU35 0QW.pdf","UNITS 7 & 8 HOLT BARNS, THE KILNS, FRITH END, BORDON, GU35 0QW",,,
JN24963,"Box 13\SIA dataMAP Map\Villiage Pond, Church Lane, Holyborne, Alton.pdf","Villiage Pond, Church Lane, Holyborne, Alton",,,
JN24963,"Box 13\SIA dataMAP Map\WEY COTTAGE, TUNBRIDGE LANE, BRAMSHOTT, GU30 7RT.pdf","WEY COTTAGE, TUNBRIDGE LANE, BRAMSHOTT, GU30 7RT",,,
JN24963,"Box 13\SIA dataMAP Map\Wooded Land RO Clove Gardens, Durford Road, Petersfield, GU31 4ET.pdf","Wooded Land RO Clove Gardens, Durford Road, Petersfield, GU31 4ET",,,
JN24963,"Box 13\Street No. Alton A-G\85, 87 & 89 Anstey Road, Alton.pdf","85, 87 & 89 Anstey Road, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\28-38(even) Cranford Drive, Holybourne.pdf","28-38(even) Cranford Drive, Holybourne",,,
JN24963,"Box 13\Street No. Alton A-G\10A and 10B Anstey Road, Alton, Hampshire, GU34 2RB.pdf","10A and 10B Anstey Road, Alton, Hampshire, GU34 2RB",,,
JN24963,"Box 13\Street No. Alton A-G\Street Record, Chapters Court.pdf","Street Record, Chapters Court",,,
JN24963,"Box 13\Street No. Alton A-G\Flats 1-12 Beaumont Court, Vicarage Hill, Alton, GU34 1FE.pdf","Flats 1-12 Beaumont Court, Vicarage Hill, Alton, GU34 1FE",,,
JN24963,"Box 13\Street No. Alton A-G\Flats 1 - 10, 33 Anstey Road, Alton, Hampshire.pdf","Flats 1 - 10, 33 Anstey Road, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\39 Basingstoke Road, Alton, Hampshire.pdf","39 Basingstoke Road, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\1-4 The Butts, Alton.pdf","1-4 The Butts, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\Charlston Cottage, 69 Ansty Road, Alton.pdf","Charlston Cottage, 69 Ansty Road, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\21 and 23 Edward Road, Alton, Hampshire.pdf","21 and 23 Edward Road, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\1-11(odd) Accentors Close, Alton.pdf","1-11(odd) Accentors Close, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\Ame Farm Estate, Alton.pdf","Ame Farm Estate, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\Amery Farm Estate, Alton.pdf","Amery Farm Estate, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\Ashdell Park, Alton.pdf","Ashdell Park, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\Flats 1-8, 39 Anstey Road, Alton, Hampshire.pdf","Flats 1-8, 39 Anstey Road, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\Street Record, Chalcrafts, off Lansdowne Road, Alton.pdf","Street Record, Chalcrafts, off Lansdowne Road, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\Street Record, Church Lane.pdf","Street Record, Church Lane",,,
JN24963,"Box 13\Street No. Alton A-G\1 - 34 The Cooperage, Lenten Street, Alton, Hampshire.pdf","1 - 34 The Cooperage, Lenten Street, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\Flats 8A-8G Edward Road, Alton, GU34 2EX.pdf","Flats 8A-8G Edward Road, Alton, GU34 2EX",,,
JN24963,"Box 13\Street No. Alton A-G\Flats 30A-30G Edward Road, Alton, GU34 2EX.pdf","Flats 30A-30G Edward Road, Alton, GU34 2EX",,,
JN24963,"Box 13\Street No. Alton A-G\Units 1-4 Borovere Business Park, Borovere Lane, Alton, GU34 1FH.pdf","Units 1-4 Borovere Business Park, Borovere Lane, Alton, GU34 1FH",,,
JN24963,"Box 13\Street No. Alton A-G\Council Development at Geales Crescent, Alton.pdf","Council Development at Geales Crescent, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\1-5 Cramptons, Well House Road, Beech, Alton, Hampshire.pdf","1-5 Cramptons, Well House Road, Beech, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\Street Record, Cranford Drive.pdf","Street Record, Cranford Drive",,,
JN24963,"Box 13\Street No. Alton A-G\Flats 1-9, 66 Anstey Road, Alton, Hampshire.pdf","Flats 1-9, 66 Anstey Road, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\31 and 33 Cranford Drive, Holybourne, Alton, Hampshire.pdf","31 and 33 Cranford Drive, Holybourne, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\DEVELOPMENT AT HOLYBOURNE HOUSE, CHURCH LANE, HOLYBOURNE.pdf","DEVELOPMENT AT HOLYBOURNE HOUSE, CHURCH LANE, HOLYBOURNE",,,
JN24963,"Box 13\Street No. Alton A-G\1-19 Cavalier Way, Alton, Hampshire.pdf","1-19 Cavalier Way, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\1-15 Ferndown Court, Dickers Lane, Alton, Hampshire.pdf","1-15 Ferndown Court, Dickers Lane, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\2 Kings Road and 2 - Duchess Close, Alton, Hampshire.pdf","2 Kings Road and 2 - Duchess Close, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\Street Record, Carpenters Close.pdf","Street Record, Carpenters Close",,,
JN24963,"Box 13\Street No. Alton A-G\1 - 27 Berehurst, Alton, Hampshire.pdf","1 - 27 Berehurst, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\1-8 Blenheim Close, Alton, Hampshire.pdf","1-8 Blenheim Close, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\Street Record, Downs View.pdf","Street Record, Downs View",,,
JN24963,"Box 13\Street No. Alton A-G\1-10 Alton Business Centre, Omega Park, Alton, Hampshire.pdf","1-10 Alton Business Centre, Omega Park, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\1-8 Stratford House, Draymans Way, Alton, Hampshire, GU34 1AU.pdf","1-8 Stratford House, Draymans Way, Alton, Hampshire, GU34 1AU",,,
JN24963,"Box 13\Street No. Alton A-G\2 - 24 (even) Hermitage Close, Alton, Hampshire, GU34 1LF.pdf","2 - 24 (even) Hermitage Close, Alton, Hampshire, GU34 1LF",,,
JN24963,"Box 13\Street No. Alton A-G\1-14 Saxon House, Draymans Way, Alton, Hampshire.pdf","1-14 Saxon House, Draymans Way, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\1-26 Eggars Close, Alton, Hampshire.pdf","1-26 Eggars Close, Alton, Hampshire",,,
JN24963,"Box 13\Street No. Alton A-G\Development of Five Dwellings and Renovation of Shop and Offices at 46 Normandy Street, Alton.pdf","Development of Five Dwellings and Renovation of Shop and Offices at 46 Normandy Street, Alton",,,
JN24963,"Box 13\Street No. Alton A-G\Development of Five Dwellings and Renovation of Shop and Offices at 46 Normandy Street and Butterys Court, Alton.pdf","Development of Five Dwellings and Renovation of Shop and Offices at 46 Normandy Street and Butterys Court, Alton",,,
